transaction_id,date,category,region,quantity,unit_price,payment_type,customer_age,total_value
TXN01526,2025-01-16 06:00:00,Home & Garden,West,8,107.29,Debit Card,41.0,858.32
TXN01527,2025-01-16 12:00:00,Clothing,West,5,437.68,Debit Card,61.0,2188.4
TXN01528,2025-01-16 18:00:00,Clothing,North,8,20.08,Credit Card,31.0,160.64
TXN01529,2025-01-17 00:00:00,Clothing,West,9,49.98,Cash,63.0,449.82
TXN01530,2025-01-17 06:00:00,Clothing,East,4,428.06,Credit Card,25.0,1712.24
TXN01531,2025-01-17 12:00:00,Sports,West,7,317.13,Cash,72.0,2219.91
TXN01532,2025-01-17 18:00:00,Books,East,2,374.88,Credit Card,54.0,749.76
TXN01533,2025-01-18 00:00:00,Electronics,South,6,108.66,Cash,36.0,651.96
TXN01534,2025-01-18 06:00:00,Home & Garden,North,8,270.86,,45.0,2166.88
TXN01535,2025-01-18 12:00:00,Sports,West,7,369.92,PayPal,63.0,2589.44
TXN01536,2025-01-18 18:00:00,Electronics,East,7,315.52,Cash,,2208.64
TXN01537,2025-01-19 00:00:00,Sports,Central,8,238.49,,47.0,1907.92
TXN01538,2025-01-19 06:00:00,Sports,North,7,480.09,Credit Card,24.0,3360.63
TXN01539,2025-01-19 12:00:00,Home & Garden,South,5,339.7,Debit Card,,1698.5
TXN01540,2025-01-19 18:00:00,Books,East,7,454.34,Credit Card,57.0,3180.38
TXN01541,2025-01-20 00:00:00,Clothing,South,3,366.24,Debit Card,,1098.72
TXN01542,2025-01-20 06:00:00,Books,South,5,369.05,Debit Card,71.0,1845.25
TXN01543,2025-01-20 12:00:00,Home & Garden,West,7,44.61,Credit Card,63.0,312.27
TXN01544,2025-01-20 18:00:00,Home & Garden,West,9,182.93,,28.0,1646.37
TXN01545,2025-01-21 00:00:00,Home & Garden,East,2,429.89,Debit Card,31.0,859.78
TXN01546,2025-01-21 06:00:00,Electronics,Central,4,120.14,Debit Card,38.0,480.56
TXN01547,2025-01-21 12:00:00,Books,East,7,62.18,Debit Card,25.0,435.26
TXN01548,2025-01-21 18:00:00,Books,Central,1,166.42,Cash,20.0,166.42
TXN01549,2025-01-22 00:00:00,Sports,South,2,114.12,Cash,45.0,228.24
TXN01550,2025-01-22 06:00:00,Sports,North,9,463.02,PayPal,46.0,4167.18
TXN01551,2025-01-22 12:00:00,Sports,East,7,434.64,Cash,40.0,3042.48
TXN01552,2025-01-22 18:00:00,Home & Garden,East,7,252.34,Cash,35.0,1766.38
TXN01553,2025-01-23 00:00:00,Books,Central,6,35.37,Credit Card,52.0,212.22
TXN01554,2025-01-23 06:00:00,Home & Garden,South,3,358.71,PayPal,30.0,1076.13
TXN01555,2025-01-23 12:00:00,Electronics,South,3,313.59,PayPal,29.0,940.77
TXN01556,2025-01-23 18:00:00,Sports,Central,2,485.42,Cash,64.0,970.84
TXN01557,2025-01-24 00:00:00,Home & Garden,South,6,281.68,Credit Card,67.0,1690.08
TXN01558,2025-01-24 06:00:00,Home & Garden,West,4,171.51,Credit Card,22.0,686.04
TXN01559,2025-01-24 12:00:00,Electronics,North,5,261.92,PayPal,56.0,1309.6
TXN01560,2025-01-24 18:00:00,Clothing,East,3,489.74,Credit Card,28.0,1469.22
TXN01561,2025-01-25 00:00:00,Books,North,6,349.7,Debit Card,28.0,2098.2
TXN01562,2025-01-25 06:00:00,Clothing,East,3,337.63,Cash,64.0,1012.89
TXN01563,2025-01-25 12:00:00,Sports,West,8,124.14,Debit Card,59.0,993.12
TXN01564,2025-01-25 18:00:00,Home & Garden,South,9,373.08,PayPal,64.0,3357.72
TXN01565,2025-01-26 00:00:00,Electronics,Central,4,376.38,PayPal,48.0,1505.52
TXN01566,2025-01-26 06:00:00,Electronics,West,9,162.06,Credit Card,48.0,1458.54
TXN01567,2025-01-26 12:00:00,Books,North,7,244.44,Credit Card,30.0,1711.08
TXN01568,2025-01-26 18:00:00,Clothing,Central,3,150.83,PayPal,31.0,452.49
TXN01569,2025-01-27 00:00:00,Books,South,7,133.06,PayPal,66.0,931.42
TXN01570,2025-01-27 06:00:00,Home & Garden,West,1,17.82,Debit Card,62.0,17.82
TXN01571,2025-01-27 12:00:00,Books,Central,3,146.18,Debit Card,59.0,438.54
TXN01572,2025-01-27 18:00:00,Electronics,West,6,279.22,Credit Card,42.0,1675.32
TXN01573,2025-01-28 00:00:00,Electronics,West,4,5.79,Debit Card,50.0,23.16
TXN01574,2025-01-28 06:00:00,Sports,South,7,145.19,Credit Card,50.0,1016.33
TXN01575,2025-01-28 12:00:00,Sports,East,3,441.3,Credit Card,32.0,1323.9
TXN01576,2025-01-28 18:00:00,Home & Garden,Central,1,298.86,Cash,33.0,298.86
TXN01577,2025-01-29 00:00:00,Clothing,South,9,305.89,Credit Card,61.0,2753.01
TXN01578,2025-01-29 06:00:00,Books,West,6,204.67,Debit Card,73.0,1228.02
TXN01579,2025-01-29 12:00:00,Home & Garden,South,8,339.85,PayPal,55.0,2718.8
TXN01580,2025-01-29 18:00:00,Sports,East,3,99.02,PayPal,23.0,297.06
TXN01581,2025-01-30 00:00:00,Books,Central,8,410.28,Debit Card,61.0,3282.24
TXN01582,2025-01-30 06:00:00,Sports,East,2,62.76,PayPal,42.0,125.52
TXN01583,2025-01-30 12:00:00,Books,North,4,329.72,Credit Card,32.0,1318.88
TXN01584,2025-01-30 18:00:00,Clothing,Central,3,173.87,PayPal,21.0,521.61
TXN01585,2025-01-31 00:00:00,Home & Garden,East,1,375.02,Debit Card,73.0,375.02
TXN01586,2025-01-31 06:00:00,Books,West,7,277.13,PayPal,21.0,1939.91
TXN01587,2025-01-31 12:00:00,Electronics,Central,2,228.91,Credit Card,47.0,457.82
TXN01588,2025-01-31 18:00:00,Electronics,Central,4,88.86,Credit Card,51.0,355.44
TXN01589,2025-02-01 00:00:00,Books,South,9,320.23,Debit Card,44.0,2882.07
TXN01590,2025-02-01 06:00:00,Books,West,6,487.51,Debit Card,48.0,2925.06
TXN01591,2025-02-01 12:00:00,Books,North,8,413.67,Debit Card,73.0,3309.36
TXN01592,2025-02-01 18:00:00,Electronics,East,2,34.7,,49.0,69.4
TXN01593,2025-02-02 00:00:00,Electronics,South,7,191.23,Cash,61.0,1338.61
TXN01594,2025-02-02 06:00:00,Books,East,6,463.16,Credit Card,56.0,2778.96
TXN01595,2025-02-02 12:00:00,Sports,North,9,254.01,Cash,69.0,2286.09
TXN01596,2025-02-02 18:00:00,Sports,North,7,332.75,Cash,26.0,2329.25
TXN01597,2025-02-03 00:00:00,Clothing,Central,1,456.74,PayPal,58.0,456.74
TXN01598,2025-02-03 06:00:00,Home & Garden,North,8,437.53,Cash,25.0,3500.24
TXN01599,2025-02-03 12:00:00,Sports,East,3,253.4,PayPal,31.0,760.2
TXN01600,2025-02-03 18:00:00,Electronics,West,2,221.63,Debit Card,50.0,443.26
TXN01601,2025-02-04 00:00:00,Sports,West,3,173.15,PayPal,40.0,519.45
TXN01602,2025-02-04 06:00:00,Clothing,Central,6,360.91,PayPal,38.0,2165.46
TXN01603,2025-02-04 12:00:00,Clothing,East,3,147.06,Debit Card,72.0,441.18
TXN01604,2025-02-04 18:00:00,Home & Garden,East,5,128.69,Debit Card,29.0,643.45
TXN01605,2025-02-05 00:00:00,Sports,North,6,181.34,Credit Card,74.0,1088.04
TXN01606,2025-02-05 06:00:00,Electronics,East,8,92.72,Credit Card,19.0,741.76
TXN01607,2025-02-05 12:00:00,Electronics,South,7,349.08,Credit Card,30.0,2443.56
TXN01608,2025-02-05 18:00:00,Books,North,8,310.04,Credit Card,21.0,2480.32
TXN01609,2025-02-06 00:00:00,Electronics,South,3,244.02,PayPal,37.0,732.06
TXN01610,2025-02-06 06:00:00,Home & Garden,Central,4,198.21,PayPal,67.0,792.84
TXN01611,2025-02-06 12:00:00,Home & Garden,West,6,454.99,Credit Card,68.0,2729.94
TXN01612,2025-02-06 18:00:00,Electronics,Central,7,19.42,Cash,65.0,135.94
TXN01613,2025-02-07 00:00:00,Electronics,West,9,385.71,Credit Card,31.0,3471.39
TXN01614,2025-02-07 06:00:00,Books,Central,1,451.45,Cash,47.0,451.45
TXN01615,2025-02-07 12:00:00,Electronics,East,8,225.95,Debit Card,46.0,1807.6
TXN01616,2025-02-07 18:00:00,Books,South,8,277.59,,25.0,2220.72
TXN01617,2025-02-08 00:00:00,Books,West,6,472.51,PayPal,29.0,2835.06
TXN01618,2025-02-08 06:00:00,Electronics,North,4,110.08,Cash,58.0,440.32
TXN01619,2025-02-08 12:00:00,Clothing,South,3,262.47,Credit Card,55.0,787.41
TXN01620,2025-02-08 18:00:00,Clothing,North,3,239.99,PayPal,43.0,719.97
TXN01621,2025-02-09 00:00:00,Books,South,6,132.9,Cash,67.0,797.4
TXN01622,2025-02-09 06:00:00,Electronics,South,8,410.2,Debit Card,19.0,3281.6
TXN01623,2025-02-09 12:00:00,Clothing,Central,7,450.3,Debit Card,72.0,3152.1
TXN01624,2025-02-09 18:00:00,Electronics,West,1,392.06,PayPal,57.0,392.06
TXN01625,2025-02-10 00:00:00,Electronics,West,6,101.7,Credit Card,73.0,610.2
TXN01626,2025-02-10 06:00:00,Electronics,South,7,47.94,Cash,31.0,335.58
TXN01627,2025-02-10 12:00:00,Sports,East,7,304.7,PayPal,23.0,2132.9
TXN01628,2025-02-10 18:00:00,Electronics,East,9,33.26,Debit Card,59.0,299.34
TXN01629,2025-02-11 00:00:00,Sports,North,5,338.05,Credit Card,57.0,1690.25
TXN01630,2025-02-11 06:00:00,Books,North,1,267.56,Cash,48.0,267.56
TXN01631,2025-02-11 12:00:00,Clothing,Central,2,333.08,PayPal,34.0,666.16
TXN01632,2025-02-11 18:00:00,Clothing,South,4,297.13,Cash,42.0,1188.52
TXN01633,2025-02-12 00:00:00,Clothing,North,5,214.24,Credit Card,49.0,1071.2
TXN01634,2025-02-12 06:00:00,Clothing,North,9,104.43,Credit Card,29.0,939.87
TXN01635,2025-02-12 12:00:00,Clothing,South,1,156.32,Debit Card,66.0,156.32
TXN01636,2025-02-12 18:00:00,Clothing,Central,3,264.63,Credit Card,30.0,793.89
TXN01637,2025-02-13 00:00:00,Clothing,North,5,327.67,PayPal,36.0,1638.35
TXN01638,2025-02-13 06:00:00,Books,Central,3,390.84,Cash,61.0,1172.52
TXN01639,2025-02-13 12:00:00,Electronics,West,4,384.75,Credit Card,65.0,1539.0
TXN01640,2025-02-13 18:00:00,Home & Garden,Central,3,486.48,Credit Card,42.0,1459.44
TXN01641,2025-02-14 00:00:00,Sports,East,4,146.49,PayPal,48.0,585.96
TXN01642,2025-02-14 06:00:00,Home & Garden,East,1,40.2,Cash,54.0,40.2
TXN01643,2025-02-14 12:00:00,Home & Garden,Central,8,176.1,Cash,42.0,1408.8
TXN01644,2025-02-14 18:00:00,Electronics,East,4,372.93,Debit Card,33.0,1491.72
TXN01645,2025-02-15 00:00:00,Electronics,West,7,221.87,Debit Card,74.0,1553.09
TXN01646,2025-02-15 06:00:00,Electronics,South,2,409.81,Cash,55.0,819.62
TXN01647,2025-02-15 12:00:00,Clothing,East,2,276.92,PayPal,60.0,553.84
TXN01648,2025-02-15 18:00:00,Books,East,6,465.25,PayPal,66.0,2791.5
TXN01649,2025-02-16 00:00:00,Clothing,Central,2,474.19,Debit Card,40.0,948.38
TXN01650,2025-02-16 06:00:00,Books,West,6,39.31,Credit Card,31.0,235.86
TXN01651,2025-02-16 12:00:00,Books,South,2,230.92,PayPal,23.0,461.84
TXN01652,2025-02-16 18:00:00,Home & Garden,Central,4,306.8,Credit Card,42.0,1227.2
TXN01653,2025-02-17 00:00:00,Home & Garden,Central,7,131.66,PayPal,40.0,921.62
TXN01654,2025-02-17 06:00:00,Books,West,8,206.5,Cash,60.0,1652.0
TXN01655,2025-02-17 12:00:00,Books,South,3,340.45,Debit Card,29.0,1021.35
TXN01656,2025-02-17 18:00:00,Clothing,West,9,117.23,Credit Card,30.0,1055.07
TXN01657,2025-02-18 00:00:00,Clothing,South,2,302.98,Credit Card,53.0,605.96
TXN01658,2025-02-18 06:00:00,Home & Garden,West,8,350.24,Cash,56.0,2801.92
TXN01659,2025-02-18 12:00:00,Electronics,Central,8,49.8,PayPal,,398.4
TXN01660,2025-02-18 18:00:00,Books,Central,4,251.28,Credit Card,23.0,1005.12
TXN01661,2025-02-19 00:00:00,Clothing,North,1,135.22,PayPal,55.0,135.22
TXN01662,2025-02-19 06:00:00,Home & Garden,East,1,363.57,Cash,67.0,363.57
TXN01663,2025-02-19 12:00:00,Clothing,West,2,98.83,Debit Card,69.0,197.66
TXN01664,2025-02-19 18:00:00,Books,North,9,446.66,Credit Card,57.0,4019.94
TXN01665,2025-02-20 00:00:00,Books,East,2,218.32,PayPal,25.0,436.64
TXN01666,2025-02-20 06:00:00,Sports,West,2,103.01,Credit Card,25.0,206.02
TXN01667,2025-02-20 12:00:00,Electronics,South,6,221.82,PayPal,57.0,1330.92
TXN01668,2025-02-20 18:00:00,Sports,East,7,207.33,PayPal,50.0,1451.31
TXN01669,2025-02-21 00:00:00,Home & Garden,Central,7,217.31,PayPal,51.0,1521.17
TXN01670,2025-02-21 06:00:00,Clothing,North,9,294.85,Cash,61.0,2653.65
TXN01671,2025-02-21 12:00:00,Home & Garden,East,6,262.98,Debit Card,32.0,1577.88
TXN01672,2025-02-21 18:00:00,Books,East,8,79.14,Credit Card,53.0,633.12
TXN01673,2025-02-22 00:00:00,Sports,Central,6,37.46,Debit Card,74.0,224.76
TXN01674,2025-02-22 06:00:00,Sports,West,2,366.06,,52.0,732.12
TXN01675,2025-02-22 12:00:00,Sports,South,1,282.06,PayPal,63.0,282.06
TXN01676,2025-02-22 18:00:00,Home & Garden,Central,5,182.71,Debit Card,39.0,913.55
TXN01677,2025-02-23 00:00:00,Books,South,9,405.14,Debit Card,40.0,3646.26
TXN01678,2025-02-23 06:00:00,Clothing,West,8,197.09,Credit Card,57.0,1576.72
TXN01679,2025-02-23 12:00:00,Clothing,East,4,399.0,PayPal,62.0,1596.0
TXN01680,2025-02-23 18:00:00,Home & Garden,South,5,156.35,Debit Card,72.0,781.75
TXN01681,2025-02-24 00:00:00,Sports,North,5,41.06,Cash,68.0,205.3
TXN01682,2025-02-24 06:00:00,Electronics,North,6,466.66,PayPal,39.0,2799.96
TXN01683,2025-02-24 12:00:00,Home & Garden,Central,3,200.3,PayPal,22.0,600.9
TXN01684,2025-02-24 18:00:00,Home & Garden,West,5,397.38,Credit Card,48.0,1986.9
TXN01685,2025-02-25 00:00:00,Books,Central,2,143.18,Cash,30.0,286.36
TXN01686,2025-02-25 06:00:00,Clothing,Central,1,324.95,Credit Card,45.0,324.95
TXN01687,2025-02-25 12:00:00,Home & Garden,Central,1,437.29,Cash,37.0,437.29
TXN01688,2025-02-25 18:00:00,Home & Garden,North,7,25.61,Credit Card,50.0,179.27
TXN01689,2025-02-26 00:00:00,Sports,North,2,416.16,Cash,33.0,832.32
TXN01690,2025-02-26 06:00:00,Sports,Central,4,287.81,Cash,46.0,1151.24
TXN01691,2025-02-26 12:00:00,Electronics,North,5,305.7,Cash,40.0,1528.5
TXN01692,2025-02-26 18:00:00,Books,West,7,263.96,Debit Card,41.0,1847.72
TXN01693,2025-02-27 00:00:00,Electronics,Central,2,437.87,PayPal,51.0,875.74
TXN01694,2025-02-27 06:00:00,Sports,North,6,26.5,Cash,24.0,159.0
TXN01695,2025-02-27 12:00:00,Clothing,South,1,134.21,Debit Card,55.0,134.21
TXN01696,2025-02-27 18:00:00,Sports,Central,7,438.5,Debit Card,54.0,3069.5
TXN01697,2025-02-28 00:00:00,Books,Central,9,377.41,Credit Card,21.0,3396.69
TXN01698,2025-02-28 06:00:00,Sports,West,5,13.73,PayPal,51.0,68.65
TXN01699,2025-02-28 12:00:00,Books,East,5,260.92,PayPal,59.0,1304.6
TXN01700,2025-02-28 18:00:00,Books,East,4,267.14,Credit Card,39.0,1068.56
TXN01701,2025-03-01 00:00:00,Books,West,3,203.44,PayPal,22.0,610.32
TXN01702,2025-03-01 06:00:00,Books,West,9,152.21,Credit Card,67.0,1369.89
TXN01703,2025-03-01 12:00:00,Books,West,5,342.45,Debit Card,59.0,1712.25
TXN01704,2025-03-01 18:00:00,Clothing,East,8,107.86,Debit Card,40.0,862.88
TXN01705,2025-03-02 00:00:00,Electronics,West,9,400.48,Cash,71.0,3604.32
TXN01706,2025-03-02 06:00:00,Home & Garden,North,5,402.5,Credit Card,32.0,2012.5
TXN01707,2025-03-02 12:00:00,Electronics,Central,9,210.55,Debit Card,48.0,1894.95
TXN01708,2025-03-02 18:00:00,Books,Central,2,145.36,Debit Card,26.0,290.72
TXN01709,2025-03-03 00:00:00,Clothing,South,9,145.52,Credit Card,60.0,1309.68
TXN01710,2025-03-03 06:00:00,Sports,South,4,243.73,Debit Card,70.0,974.92
TXN01711,2025-03-03 12:00:00,Clothing,Central,6,361.19,PayPal,42.0,2167.14
TXN01712,2025-03-03 18:00:00,Books,North,6,182.64,Debit Card,42.0,1095.84
TXN01713,2025-03-04 00:00:00,Clothing,East,6,306.97,Credit Card,66.0,1841.82
TXN01714,2025-03-04 06:00:00,Clothing,East,2,194.33,PayPal,38.0,388.66
TXN01715,2025-03-04 12:00:00,Books,North,7,155.74,PayPal,26.0,1090.18
TXN01716,2025-03-04 18:00:00,Clothing,East,6,17.31,Debit Card,72.0,103.86
TXN01717,2025-03-05 00:00:00,Home & Garden,West,1,6.94,Cash,65.0,6.94
TXN01718,2025-03-05 06:00:00,Home & Garden,Central,2,117.47,PayPal,55.0,234.94
TXN01719,2025-03-05 12:00:00,Clothing,Central,7,206.17,Credit Card,39.0,1443.19
TXN01720,2025-03-05 18:00:00,Sports,North,1,426.37,Cash,60.0,426.37
TXN01721,2025-03-06 00:00:00,Books,East,1,400.25,Cash,40.0,400.25
TXN01722,2025-03-06 06:00:00,Home & Garden,South,1,137.25,PayPal,66.0,137.25
TXN01723,2025-03-06 12:00:00,Sports,South,8,126.05,Debit Card,21.0,1008.4
TXN01724,2025-03-06 18:00:00,Clothing,East,4,117.52,Cash,46.0,470.08
TXN01725,2025-03-07 00:00:00,Sports,South,4,172.92,Debit Card,32.0,691.68
TXN01726,2025-03-07 06:00:00,Electronics,North,2,251.61,PayPal,18.0,503.22
TXN01727,2025-03-07 12:00:00,Home & Garden,North,1,222.14,Credit Card,71.0,222.14
TXN01728,2025-03-07 18:00:00,Clothing,East,9,113.05,Cash,47.0,1017.45
TXN01729,2025-03-08 00:00:00,Books,South,7,69.57,Credit Card,46.0,486.99
TXN01730,2025-03-08 06:00:00,Clothing,North,4,11.23,Debit Card,37.0,44.92
TXN01731,2025-03-08 12:00:00,Books,North,6,81.21,Debit Card,50.0,487.26
TXN01732,2025-03-08 18:00:00,Clothing,West,2,354.15,Credit Card,58.0,708.3
TXN01733,2025-03-09 00:00:00,Sports,West,7,125.6,PayPal,61.0,879.2
TXN01734,2025-03-09 06:00:00,Sports,North,2,236.96,PayPal,53.0,473.92
TXN01735,2025-03-09 12:00:00,Sports,East,8,297.69,Cash,39.0,2381.52
TXN01736,2025-03-09 18:00:00,Electronics,Central,8,443.99,Cash,30.0,3551.92
TXN01737,2025-03-10 00:00:00,Books,Central,1,444.98,PayPal,24.0,444.98
TXN01738,2025-03-10 06:00:00,Sports,North,8,374.14,PayPal,25.0,2993.12
TXN01739,2025-03-10 12:00:00,Electronics,North,2,22.4,Credit Card,45.0,44.8
TXN01740,2025-03-10 18:00:00,Books,North,6,289.66,Debit Card,62.0,1737.96
TXN01741,2025-03-11 00:00:00,Clothing,East,1,394.36,Debit Card,60.0,394.36
TXN01742,2025-03-11 06:00:00,Electronics,West,5,13.56,Cash,26.0,67.8
TXN01743,2025-03-11 12:00:00,Home & Garden,North,7,277.09,PayPal,42.0,1939.63
TXN01744,2025-03-11 18:00:00,Electronics,North,1,429.59,Credit Card,73.0,429.59
TXN01745,2025-03-12 00:00:00,Electronics,South,2,239.68,Cash,33.0,479.36
TXN01746,2025-03-12 06:00:00,Books,East,7,7.03,Credit Card,27.0,49.21
TXN01747,2025-03-12 12:00:00,Clothing,North,6,10.45,PayPal,28.0,62.7
TXN01748,2025-03-12 18:00:00,Home & Garden,South,3,211.23,PayPal,48.0,633.69
TXN01749,2025-03-13 00:00:00,Sports,Central,2,81.73,PayPal,29.0,163.46
TXN01750,2025-03-13 06:00:00,Sports,North,4,333.9,Debit Card,48.0,1335.6
TXN01751,2025-03-13 12:00:00,Electronics,North,3,355.86,PayPal,31.0,1067.58
TXN01752,2025-03-13 18:00:00,Books,South,7,93.05,Cash,,651.35
TXN01753,2025-03-14 00:00:00,Books,East,8,444.82,Debit Card,61.0,3558.56
TXN01754,2025-03-14 06:00:00,Sports,North,2,223.74,Credit Card,49.0,447.48
TXN01755,2025-03-14 12:00:00,Home & Garden,Central,7,75.71,Cash,67.0,529.97
TXN01756,2025-03-14 18:00:00,Clothing,North,8,383.3,Cash,70.0,3066.4
TXN01757,2025-03-15 00:00:00,Home & Garden,Central,6,396.04,Credit Card,34.0,2376.24
TXN01758,2025-03-15 06:00:00,Clothing,West,6,321.45,Debit Card,52.0,1928.7
TXN01759,2025-03-15 12:00:00,Sports,West,1,427.47,Cash,18.0,427.47
TXN01760,2025-03-15 18:00:00,Clothing,Central,4,370.0,,46.0,1480.0
TXN01761,2025-03-16 00:00:00,Books,East,1,441.69,Cash,68.0,441.69
TXN01762,2025-03-16 06:00:00,Electronics,North,4,219.77,Debit Card,21.0,879.08
TXN01763,2025-03-16 12:00:00,Electronics,North,2,375.06,Debit Card,40.0,750.12
TXN01764,2025-03-16 18:00:00,Sports,West,5,499.88,Debit Card,45.0,2499.4
TXN01765,2025-03-17 00:00:00,Books,Central,9,363.84,Cash,33.0,3274.56
TXN01766,2025-03-17 06:00:00,Home & Garden,North,3,61.52,PayPal,29.0,184.56
TXN01767,2025-03-17 12:00:00,Books,North,8,261.57,Credit Card,70.0,2092.56
TXN01768,2025-03-17 18:00:00,Electronics,East,3,295.74,PayPal,38.0,887.22
TXN01769,2025-03-18 00:00:00,Electronics,South,6,91.23,Debit Card,62.0,547.38
TXN01770,2025-03-18 06:00:00,Books,West,4,481.63,Cash,34.0,1926.52
TXN01771,2025-03-18 12:00:00,Books,West,8,91.91,Cash,,735.28
TXN01772,2025-03-18 18:00:00,Electronics,South,6,92.89,PayPal,30.0,557.34
TXN01773,2025-03-19 00:00:00,Home & Garden,North,8,458.01,PayPal,69.0,3664.08
TXN01774,2025-03-19 06:00:00,Sports,East,1,235.28,Credit Card,49.0,235.28
TXN01775,2025-03-19 12:00:00,Sports,East,6,36.28,Cash,54.0,217.68
TXN01776,2025-03-19 18:00:00,Books,West,1,301.1,PayPal,67.0,301.1
TXN01777,2025-03-20 00:00:00,Sports,East,1,302.9,Credit Card,32.0,302.9
TXN01778,2025-03-20 06:00:00,Electronics,South,8,36.93,Debit Card,29.0,295.44
TXN01779,2025-03-20 12:00:00,Electronics,North,7,486.4,PayPal,66.0,3404.8
TXN01780,2025-03-20 18:00:00,Books,South,3,274.29,Debit Card,74.0,822.87
TXN01781,2025-03-21 00:00:00,Books,Central,6,282.1,Credit Card,32.0,1692.6
TXN01782,2025-03-21 06:00:00,Books,West,9,262.46,Debit Card,51.0,2362.14
TXN01783,2025-03-21 12:00:00,Home & Garden,East,7,307.31,Cash,23.0,2151.17
TXN01784,2025-03-21 18:00:00,Sports,Central,3,135.83,Cash,34.0,407.49
TXN01785,2025-03-22 00:00:00,Books,East,6,147.18,Debit Card,65.0,883.08
TXN01786,2025-03-22 06:00:00,Clothing,North,4,258.11,Cash,66.0,1032.44
TXN01787,2025-03-22 12:00:00,Clothing,North,3,404.31,Credit Card,74.0,1212.93
TXN01788,2025-03-22 18:00:00,Electronics,North,9,29.68,Cash,37.0,267.12
TXN01789,2025-03-23 00:00:00,Sports,East,2,303.69,Debit Card,,607.38
TXN01790,2025-03-23 06:00:00,Books,Central,1,404.36,Debit Card,22.0,404.36
TXN01791,2025-03-23 12:00:00,Clothing,North,2,82.67,Debit Card,40.0,165.34
TXN01792,2025-03-23 18:00:00,Sports,Central,7,12.44,PayPal,50.0,87.08
TXN01793,2025-03-24 00:00:00,Electronics,East,1,159.79,Debit Card,55.0,159.79
TXN01794,2025-03-24 06:00:00,Home & Garden,Central,6,296.13,Credit Card,73.0,1776.78
TXN01795,2025-03-24 12:00:00,Sports,East,7,73.45,Cash,31.0,514.15
TXN01796,2025-03-24 18:00:00,Sports,East,9,215.93,Cash,34.0,1943.37
TXN01797,2025-03-25 00:00:00,Home & Garden,West,8,278.4,PayPal,,2227.2
TXN01798,2025-03-25 06:00:00,Sports,East,6,301.45,PayPal,36.0,1808.7
TXN01799,2025-03-25 12:00:00,Electronics,East,3,140.83,Credit Card,50.0,422.49
TXN01800,2025-03-25 18:00:00,Electronics,South,8,203.01,Debit Card,18.0,1624.08
TXN01801,2025-03-26 00:00:00,Home & Garden,North,7,390.28,PayPal,30.0,2731.96
TXN01802,2025-03-26 06:00:00,Books,West,3,470.9,Cash,63.0,1412.7
TXN01803,2025-03-26 12:00:00,Clothing,West,9,431.63,PayPal,44.0,3884.67
TXN01804,2025-03-26 18:00:00,Books,West,2,284.32,PayPal,23.0,568.64
TXN01805,2025-03-27 00:00:00,Sports,South,3,208.09,Debit Card,23.0,624.27
TXN01806,2025-03-27 06:00:00,Clothing,East,2,169.81,PayPal,50.0,339.62
TXN01807,2025-03-27 12:00:00,Home & Garden,North,1,66.85,Credit Card,47.0,66.85
TXN01808,2025-03-27 18:00:00,Home & Garden,Central,4,57.74,Cash,63.0,230.96
TXN01809,2025-03-28 00:00:00,Clothing,East,5,345.74,Debit Card,52.0,1728.7
TXN01810,2025-03-28 06:00:00,Electronics,South,6,133.6,,40.0,801.6
TXN01811,2025-03-28 12:00:00,Clothing,East,5,131.06,Credit Card,27.0,655.3
TXN01812,2025-03-28 18:00:00,Sports,East,1,499.11,Credit Card,68.0,499.11
TXN01813,2025-03-29 00:00:00,Electronics,South,3,98.02,PayPal,36.0,294.06
TXN01814,2025-03-29 06:00:00,Home & Garden,West,1,78.29,PayPal,68.0,78.29
TXN01815,2025-03-29 12:00:00,Clothing,West,5,53.85,PayPal,45.0,269.25
TXN01816,2025-03-29 18:00:00,Books,North,5,292.0,Cash,40.0,1460.0
TXN01817,2025-03-30 00:00:00,Books,North,6,315.79,Credit Card,21.0,1894.74
TXN01818,2025-03-30 06:00:00,Sports,West,8,185.79,Debit Card,37.0,1486.32
TXN01819,2025-03-30 12:00:00,Books,Central,1,270.03,PayPal,36.0,270.03
TXN01820,2025-03-30 18:00:00,Clothing,East,4,395.26,Cash,59.0,1581.04
TXN01821,2025-03-31 00:00:00,Clothing,Central,1,409.96,PayPal,44.0,409.96
TXN01822,2025-03-31 06:00:00,Books,East,9,479.17,Credit Card,74.0,4312.53
TXN01823,2025-03-31 12:00:00,Clothing,West,7,413.01,Debit Card,51.0,2891.07
TXN01824,2025-03-31 18:00:00,Sports,North,7,284.6,Credit Card,21.0,1992.2
TXN01825,2025-04-01 00:00:00,Electronics,North,5,93.93,Cash,73.0,469.65
TXN01826,2025-04-01 06:00:00,Sports,Central,7,54.38,PayPal,55.0,380.66
TXN01827,2025-04-01 12:00:00,Sports,North,2,31.98,Credit Card,,63.96
TXN01828,2025-04-01 18:00:00,Clothing,West,4,334.93,Cash,,1339.72
TXN01829,2025-04-02 00:00:00,Electronics,Central,7,404.73,PayPal,24.0,2833.11
TXN01830,2025-04-02 06:00:00,Clothing,East,3,256.8,Debit Card,67.0,770.4
TXN01831,2025-04-02 12:00:00,Home & Garden,North,2,32.08,Credit Card,69.0,64.16
TXN01832,2025-04-02 18:00:00,Clothing,South,2,270.06,PayPal,43.0,540.12
